ID,SMILES,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,a_acid,a_aro,a_base,a_nBr,a_nCl,a_nF,a_nI,a_nN,a_nO,b_rotR,chiral,FCharge
DBB107,O=C1C(C(C)C=2C(=O)Oc3c(c(C)ccc3)C=2O)=C(O)c2c(C)cccc2O1,6,2,4.0792398,100.88,378.38,0.18181819,28,4,6,2,0,0,2,2,4,0,12,0,0,0,0,0,0,6,0.064516127,0,0
DBB108,O(C)c1ccc(C2=C(O)C(=O)c3c(O2)cc(OC2C(O)C(O)C(O)C(C)O2)c(O)c3)cc1,10,5,1.0861,159.05,446.40799,0.31818181,32,4,10,4,0,1,2,1,3,0,12,0,0,0,0,0,0,10,0.11428571,5,0
DBB109,O=C(OCC1(O)C2CC3(C(C4(C)C(C(C=O)(C)CCC4)CC3)CC2)C1)C,4,1,3.8924,63.599998,362.51001,0.90909094,26,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13793103,7,0
DBB110,O=C(OC1C(COC(=O)c2ccccc2)=CC(OC(=O)C)C(OC(=O)C)C1OC(=O)C)C,10,0,1.5102,131.5,448.42401,0.40909091,32,2,10,7,1,0,1,0,1,0,6,0,0,0,0,0,0,10,0.36363637,4,0
DBB111,O(C)c1c(O)ccc(C2=C(OC3C(O)C(O)C(O)C(CO)O3)C(=O)c3c(O)cc(O)cc3O2)c1,12,7,-0.2359,199.50999,478.40601,0.31818181,34,4,12,5,0,1,2,1,3,0,12,0,0,0,0,0,0,12,0.13513513,5,0
DBB112,O(C)c1c(O)c2C(=O)C(O)=C(c3cc(O)c(O)cc3)Oc2cc1OC1C(O)C(O)C(O)C(CO)O1,13,8,-0.53030002,219.74001,494.405,0.31818181,35,4,13,5,0,1,2,1,3,0,12,0,0,0,0,0,0,13,0.13157895,5,0
DBB113,O=C(O)C1C(O)C(O)C(O)C(Oc2cc(O)c3C(=O)C=C(c4cc(OC)c(O)cc4)Oc3c2)O1,11,6,0.1508,196.35001,476.39001,0.27272728,34,4,12,5,0,1,2,1,3,0,12,0,0,0,0,0,0,12,0.13513513,5,0
DBB114,O=C(OCc1cc(O)c(OC2C(O)C(O)C(O)C(CO)O2)cc1)C=Cc1cc(O)c(O)cc1,11,7,-0.2613,186.37,464.423,0.31818181,33,3,11,7,0,1,2,0,2,0,12,0,0,0,0,0,0,11,0.22857143,5,0
DBB115,O(C)c1cc(O)c2C(=O)c3c(OC4C(O)C(O)C(O)C(CO)O4)cc(C)cc3C(=O)c2c1,10,5,-0.33668,162.98,446.40799,0.36363637,32,4,10,4,1,1,2,0,2,0,12,0,0,0,0,0,0,10,0.11428571,5,0
DBB116,O(C)c1c(O)c(O)cc(-c2c(OC3C(O)C(O)C(O)C(C)O3)cc3c([o+]2)cc(O)cc3)c1,9,6,1.7126,160.37,447.41599,0.31818181,32,4,10,4,0,1,2,1,3,0,16,1,0,0,0,0,0,10,0.11428571,5,1
DBB118,O=C(OCCCCCCCC)CCCCC(=O)OCCCCCCCC,4,0,6.3541999,52.599998,370.57401,0.90909094,26,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.83999997,0,0
DBB119,O=C(O)CCCCCC=CCC=CCC=CCC=CCC=CCC,1,1,6.7729001,37.299999,330.51199,0.5,24,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.65217394,0,0
DBB120,O=C(N)CCCCCCCCCCCCCCCCCCCCC,1,1,7.2936001,43.09,339.608,0.95454544,24,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.86956519,0,0
DBB121,Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,2,0,5.3766999,17.82,344.845,0.045454547,25,4,3,4,0,0,3,1,4,0,23,0,0,1,0,0,2,0,0.14285715,0,0
DBB122,O=C(C)C1(O)C2(C)C(C3C(C4(C)C(=C(C)C3)CC(=O)CC4)CC2)CC1,3,1,4.2284999,54.369999,344.495,0.81818181,25,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.035714287,6,0
DBB123,O=C(O)C=CC=CC=CC=CC=CCCCCCCCCCCC,1,1,6.7729001,37.299999,330.51199,0.5,24,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.65217394,0,0
DBB124,O=C(O)C(C)C1C2(C)C(O)CC3C4(C)C(CC(O)C3C2CC1)CC(O)CC4,4,4,2.6684999,97.989998,380.52499,0.95454544,27,4,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.06666667,11,0
DBB125,O=C(O)CCCCCC=CCC=CCC=CCC=CCCCCC,1,1,6.9969001,37.299999,332.52802,0.59090906,24,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.69565219,0,0
DBB126,O=C(O)CCC=CCC(O)C=CC=CC=CC=CC(O)C(O)CC=CCC,4,4,3.4612999,97.989998,376.49301,0.40909091,27,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.53846157,3,0
DBB127,O=C(NCCO)CCCC(O)C=CC=CC=CC(O)CC=CCCCCC,4,4,3.1822,89.790001,379.54099,0.59090906,27,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.65384614,2,0
DBB128,O(C(C)=C1C(=O)CC2C1(C)CCC1C3(C)C(=CCC21)CC(=O)CC3)C,3,0,4.6177001,43.369999,342.479,0.72727275,25,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.035714287,5,0
DBB129,OC1(C#C)C2(C)C(C3C(C4(C)C(=Cc5oncc5C4)CC3)CC2)CC1,3,1,4.2210002,46.259998,337.46301,0.68181819,25,5,3,0,4,0,0,1,1,0,5,0,0,0,0,0,1,2,0.034482758,6,0
DBB130,O=C1OC2(C3(C)C(C4C=CC=5C(C)(C4CC3)CCC(=O)C=5)CC2)CC1,3,0,4.3701,43.369999,340.46301,0.72727275,25,5,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0
DBB131,S(C=O)CCNC(=O)CCNC(O)C(=O)C(CO[P+](=O)(O[P+](=O)(OCC1C(O[P+]([OH0])(=O)[O-])C(O)C(n2c3N=CNC(=N)c3nc2)O1)[O-])[O-])(C)C,22,7,-1.3298301,354.88,795.55103,0.63636363,50,3,28,21,0,1,0,2,2,7,5,0,0,0,0,0,7,17,0.42307693,5,0
DBB132,O=C(O)CCC=CCC=CCC(O)C=CC=CC=CC(O)CC=CCC,3,3,4.4905,77.760002,360.49399,0.40909091,26,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.56,2,0
DBB133,O=C(O)CCC=CCC(O)C(O)C=CC=CC=CC=CC(O)CC=CCC,4,4,3.4612999,97.989998,376.49301,0.40909091,27,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.53846157,3,0
DBB134,S(SCCNC(=O)CCNC(O)C(=O)C(CO)(C)C)CCNC(=O)CCNC(=O)C(O)C(CO)(C)C,11,8,-1.6284,197.32001,554.73199,0.81818181,36,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.65714288,2,0
DBB135,O=C(O)CCCC=CC(O)C=CC=CCC=CC=CC(O)CC=CCC,3,3,4.4905,77.760002,360.49399,0.40909091,26,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.56,2,0
DBB136,O=C(O)C(O)(CC(=O)NC(C(=O)O)CCCCN(O)C(=O)C)CC(=O)NC(C(=O)O)CCCCN(O)C(=O)C,10,8,-1.4629,271.41,564.54498,0.68181819,39,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.60526317,2,0
DBB137,O=C(NCCO)CCCC=CCC=CCC=CCC=CCCCCC,2,2,5.2406001,49.330002,347.543,0.59090906,25,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.70833331,0,0
DBB138,Clc1cc2c(C(=C3CCN(C(=O)OCC)CC3)c3ncccc3CC2)cc1,3,0,4.8878002,42.43,382.89099,0.36363637,27,4,5,1,1,1,1,1,2,0,12,0,0,1,0,0,2,2,0.1,0,0
DBB139,S(=O)(=O)(N1CCN(C)CC1)c1cc(c(OCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,8,1,1.6109,113.42,474.58701,0.5,33,4,11,7,0,1,1,2,3,0,11,0,0,0,0,0,6,4,0.19444445,0,0
DBB140,O=C(N(C)C)CCCC(O)C=CC=CC=CC(O)CC=CCCCCC,3,2,4.1619,60.77,363.54199,0.59090906,26,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.60000002,2,0
DBB141,O=C(O)CNC(=O)CCCC=CCC=CCC=CCC=CCCCCC,2,2,5.3329,66.400002,361.526,0.54545456,26,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.68000001,0,0
DBB142,O=C(O)C(NC(=O)C(NC(=O)C1N(C(=O)C2NCCC2)CCC1)CCCCN)CCCNC(=N)N,7,8,-1.8241301,215.75999,496.61301,0.77272725,35,2,13,14,0,2,0,0,0,0,0,0,0,0,0,0,8,5,0.5,4,0
DBB143,O=C(O)CCC=CCC=CCC=CCC=CC=CC(O)CC=CCC,2,2,5.5197001,57.529999,344.495,0.40909091,25,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.58333331,1,0
DBB144,O=C(O)CCC=CCC=CCC=CCC=CCC=CCC(O)C(O)CC,3,3,4.7145,77.760002,362.51001,0.5,26,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.60000002,2,0
DBB145,O=C(O)C1C(O)C(O)C(O)C(OCCCCCCCCCCCCCCCC)O1,6,4,3.3764999,116.45,418.57101,0.95454544,29,1,7,17,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.58620691,5,0
DBB146,O=C(OC1C(O)C(O)C(O)C(C(=O)O)O1)C(C)c1cc(C(=O)c2ccccc2)ccc1,8,4,0.45649999,150.59,430.409,0.31818181,31,3,9,6,0,1,2,0,2,0,12,0,0,0,0,0,0,9,0.21212122,6,0
DBB147,P(=O)(OCC(O)COC(=O)CCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],7,1,3.7994001,105.12,467.58401,0.95454544,31,0,9,21,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.73333335,1,0
DBB148,P(=O)(OCC(O)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],7,1,3.5754001,105.12,465.56799,0.86363637,31,0,9,20,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.69999999,1,0
DBB149,O=C(O)CC(=O)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1,4,2,3.1491001,91.669998,374.47699,0.77272725,27,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,7,0
DBB150,O=C(O)CC(O)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1,4,3,2.9409001,94.830002,376.49301,0.81818181,27,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,8,0
DBB151,O(CC(CCN=C1NC=Nc2n(C3C(O)C(O)C(O)C(CO)O3)cnc12)C)C1C(O)C(O)C(O)C(CO)O1,15,9,-4.5247998,248.39,545.54602,0.77272725,38,4,16,9,0,2,0,2,2,0,5,0,0,0,0,0,5,11,0.21951219,11,0
DBB152,O=C(O)CCC=CCC1C(=O)CC(O)C1C=CC(O)CC=CCC=CCC,4,3,3.5833001,94.830002,376.49301,0.54545456,27,1,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.44444445,4,0
DBB153,O=C(O)CCC=CCC=CCC1C(=O)CC(O)C1C=CC(O)CC=CCC,4,3,3.5833001,94.830002,376.49301,0.54545456,27,1,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.44444445,4,0
DBB154,O=C(O)CCC=CCC=CCC=CCC1C(=O)CC(O)C1C=CC(O)CC,4,3,3.5833001,94.830002,376.49301,0.54545456,27,1,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.44444445,4,0
DBB155,O=C(O)CCC(O)C=CC1C(CC=CCC=CCC=CCC)C(=O)CC1O,4,3,3.5833001,94.830002,376.49301,0.54545456,27,1,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.44444445,4,0
DBB156,O=C(O)CCC=CCC(O)C=CC1C(CC=CCC=CCC)C(=O)CC1O,4,3,3.5833001,94.830002,376.49301,0.54545456,27,1,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.44444445,4,0
DBB157,O=C(NCCO)CCCC=CCC1C(=O)CC(O)C1C=CC(O)CCCCC,5,4,2.2750001,106.86,395.54001,0.72727275,28,1,6,14,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.53571427,4,0
DBB158,O=C(O)CCC=CCC=CCC=CCC=CCC=CCCCCC,1,1,6.7729001,37.299999,330.51199,0.5,24,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.65217394,0,0
DBB159,O=C(O)CCC=CCC=CCC=CCC=CCC=CCC1C(CC)O1,2,1,5.7600999,49.830002,344.495,0.5,25,1,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.56,2,0
DBB160,O=C(O)CCC=CCC=CCC=CCC=CCC1C(CC=CCC)O1,2,1,5.7600999,49.830002,344.495,0.5,25,1,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.56,2,0
DBB161,O=C(NCCO)CCCCCCC=CCC=CCC=CCCCCC,2,2,5.4646001,49.330002,349.55899,0.68181819,25,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.75,0,0
DBB162,O=C(NCCO)CCCC=CCC1C(C=CC(O)CCCCC)C(O)CC1O,5,5,2.0668001,110.02,397.556,0.77272725,28,1,6,14,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.53571427,5,0
DBB163,O=C(NCCO)CCCC=CCC1C(C=CC(O)CCCCC)C(=O)CC1O,5,4,2.2750001,106.86,395.54001,0.72727275,28,1,6,14,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.53571427,4,0
DBB164,O=C(NCCO)CCCC=CCC=CCC=CCC=CCCCCCO,3,3,4.2129998,69.559998,363.54199,0.59090906,26,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.72000003,0,0
DBB165,[P+](=O)(O[P+](=O)(OCCc1c(C)[n+](CC=2C(=N)N=C(C)NC=2)cs1)[O-])(OP(=O)(OCC1C(O)C(O)C(n2c3N=CNC(=N)c3nc2)O1)[O-])[O-],20,6,-0.60592002,321.78,753.521,0.45454547,48,5,26,14,0,1,0,4,4,6,10,1,0,0,0,0,9,13,0.26923078,4,0
DBB166,[P+](=O)(OP(=O)(OCC1C(O)C(O)C(n2c3N=CNC(=N)c3nc2)O1)[O-])(OCCc1c(C)[n+](CC=2C(=N)N=C(C)NC=2)cs1)[O-],17,6,-0.89341998,278.41,673.54199,0.45454547,44,5,22,12,0,1,0,4,4,4,10,1,0,0,0,0,9,10,0.25,4,0
DBB167,O=C(NCCO)CCCC=CCC=CCC=CCC=CCC=CCC,2,2,5.0166001,49.330002,345.52701,0.5,25,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.66666669,0,0
DBB168,O=C(NCCO)CCCC=CCC=CCC1C(CC=CCCCCC)O1,3,2,4.4517999,61.860001,363.54199,0.68181819,26,1,4,16,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.65384614,2,0
DBB169,O=C(OCCN)CCCC=CCC=CCC=CCC=CCCCCC,3,1,5.6339998,52.32,347.543,0.59090906,25,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.70833331,0,0
DBB170,O=C(NCCO)CCCC=CCC1C(CC=CCC=CCCCCC)O1,3,2,4.4517999,61.860001,363.54199,0.68181819,26,1,4,16,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.65384614,2,0
DBB171,O=C(O)C1C(O)C(O)C(O)C(Oc2cc(O)c3c(OC(c4cc(OC)c(O)cc4)C(O)C3)c2)O1,11,7,-0.5855,195.60001,480.422,0.40909091,34,4,12,5,0,2,2,0,2,0,12,0,0,0,0,0,0,12,0.13513513,7,0
DBB172,O=C(O)C1C(O)C(O)C(O)C(Oc2c(OC)ccc(C3C(O)Cc4c(O)cc(O)cc4O3)c2)O1,11,7,-0.5855,195.60001,480.422,0.40909091,34,4,12,5,0,2,2,0,2,0,12,0,0,0,0,0,0,12,0.13513513,7,0
DBB173,O=C(O)C1C(O)C(O)C(O)C(Oc2c(OC)c(O)cc(C3C(O)Cc4c(O)cc(O)cc4O3)c2)O1,12,8,-0.87989998,215.83,496.42099,0.40909091,35,4,13,5,0,2,2,0,2,0,12,0,0,0,0,0,0,13,0.13157895,7,0
DBB174,O=C(O)C1C(O)C(O)C(O)C(Oc2cc(O)c3c(OC(c4cc(O)c(OC)c(O)c4)C(O)C3)c2)O1,12,8,-0.87989998,215.83,496.42099,0.40909091,35,4,13,5,0,2,2,0,2,0,12,0,0,0,0,0,0,13,0.13157895,7,0
DBB175,O(C)c1c(O)cc(-c2c(OC3C(O)C(O)C(O)C(CO)O3)cc3c(O)cc(O)cc3[o+]2)cc1O,11,8,0.3906,200.83,479.414,0.31818181,34,4,12,5,0,1,2,1,3,0,16,1,0,0,0,0,0,12,0.13513513,5,1
DBB176,O=C(O)C1C(O)C(O)C(O)C(Oc2cc3OC=C(c4ccc(OC)cc4)C(=O)c3cc2)O1,9,4,0.7396,155.89,444.392,0.27272728,32,4,10,5,0,1,2,1,3,0,12,0,0,0,0,0,0,10,0.14285715,5,0
DBB177,O=C(O)C1C(O)C(O)C(O)C(Oc2ccc(C=3C(=O)c4c(OC=3)cc(O)c(OC)c4)cc2)O1,10,5,0.4452,176.12,460.39099,0.27272728,33,4,11,5,0,1,2,1,3,0,12,0,0,0,0,0,0,11,0.1388889,5,0
DBB178,O=C(O)C1C(O)C(O)C(O)C(Oc2c(OC)cc3C(=O)C(c4ccc(O)cc4)=COc3c2)O1,10,5,0.4452,176.12,460.39099,0.27272728,33,4,11,5,0,1,2,1,3,0,12,0,0,0,0,0,0,11,0.1388889,5,0
DBB179,O=C(O)C1C(O)C(O)C(O)C(Oc2c(OC)ccc(C3Oc4c(c(O)cc(O)c4)C(=O)C3)c2)O1,11,6,0.083899997,192.44,478.40601,0.36363637,34,4,12,5,0,2,2,0,2,0,12,0,0,0,0,0,0,12,0.13513513,6,0
DBB180,O=C(O)C1C(O)C(O)C(O)C(Oc2cc(O)c3C(=O)CC(c4cc(O)c(OC)cc4)Oc3c2)O1,11,6,0.083899997,192.44,478.40601,0.36363637,34,4,12,5,0,2,2,0,2,0,12,0,0,0,0,0,0,12,0.13513513,6,0
DBB181,O(C)c1c(O)cc(-c2c(OC3C(O)C(O)C(O)C(CO)O3)cc3c(O)cc(O)cc3[o+]2)cc1,10,7,0.685,180.60001,463.41501,0.31818181,33,4,11,5,0,1,2,1,3,0,16,1,0,0,0,0,0,11,0.1388889,5,1
DBB183,O=C(O)C1C(O)C(O)C(O)C(Oc2c(OC)cc(C3=C(O)C(=O)c4c(O)cc(O)cc4O3)cc2)O1,12,7,-0.1436,216.58,492.38901,0.27272728,35,4,13,5,0,1,2,1,3,0,12,0,0,0,0,0,0,13,0.13157895,5,0
DBB184,O(C)c1c(O)c2C(=O)C(c3ccc(O)cc3)=COc2cc1OC1C(O)C(O)C(O)C(CO)O1,11,6,0.058499999,179.28,462.40701,0.31818181,33,4,11,5,0,1,2,1,3,0,12,0,0,0,0,0,0,11,0.1388889,5,0
DBB185,O(C)c1c(OC)c2-c3c(O)c4OCOc4cc3CC(C)C(C)Cc2cc1OC,6,1,4.1845002,66.379997,386.444,0.45454547,28,4,6,3,1,1,2,0,2,0,12,0,0,0,0,0,0,6,0.096774191,2,0
DBB186,O(C)c1c2OCOc2cc2c1-c1c(OC)c3OCOc3cc1CC(C)C(C)C2,6,0,4.1989999,55.380001,384.42801,0.45454547,28,5,6,2,1,2,2,0,2,0,12,0,0,0,0,0,0,6,0.0625,2,0
DBB187,O(c1cc2OCC3c4c(OC3c2cc1)cc1OCOc1c4)C1C(O)C(O)C(O)C(CO)O1,10,4,0.20370001,136.3,446.40799,0.45454547,32,6,10,3,0,4,2,0,2,0,12,0,0,0,0,0,0,10,0.081081077,7,0
DBB188,O(C)c1cc2OC3c4c(OCC3c2cc1)cc(OC1C(O)C(O)C(O)C(CO)O1)cc4,9,4,0.48359999,127.07,432.42499,0.45454547,31,5,9,4,0,3,2,0,2,0,12,0,0,0,0,0,0,9,0.11428571,7,0
DBB189,O=C(O)CCCCCCCCCCCCCCCCCCCCC=O,2,1,7.0718999,54.369999,354.57501,0.90909094,25,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.875,0,0
DBB191,O=C(O)c1c(O)c(CC=C(CCC=C(C)C)C)c(O)cc1CCCCC,3,3,5.7638998,77.760002,360.49399,0.5,26,1,4,10,0,0,1,0,1,0,6,0,0,0,0,0,0,4,0.38461539,0,0
DBB192,[P+](=O)(O[P+](=O)(OCC1C(O)C(OC)C(n2c3N=CNC(=N)c3nc2)O1)[O-])(OP(=O)(OCC1C(O)C(O)C(n2c3NC(=N)NC(=O)c3[n+](C)c2)O1)[O-])[O-],23,8,-3.8167601,385.37,800.46503,0.54545456,52,6,30,13,0,2,0,4,4,6,10,3,0,0,0,0,10,17,0.22807017,8,0
DBB193,O=C(OC1C(=C)C2C(C)(CC1)CCC=1C(C)(C)C(C2)CCC=1C)C,2,0,5.8271999,26.299999,330.51199,0.77272725,24,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07692308,4,0
DBB194,O=C(O)c1c(O)c2c(OC(C)(C)C3C2C=C(C)CC3)cc1CCCCC,3,2,5.434,66.760002,358.478,0.59090906,26,3,4,5,1,1,1,0,1,0,6,0,0,0,0,0,0,4,0.17857143,2,0
DBB197,O=C(OCC1C(O)C(O)C(O)C(Oc2c(-c3cc(O)c(O)cc3)[o+]c3c(c(O)cc(O)c3)c2)O1)C,11,7,0.95279998,197.67,491.42499,0.30434781,35,4,12,5,0,1,2,1,3,0,16,1,0,0,0,0,0,12,0.15789473,5,1
DBB198,O=C(OCC1C(O)C(O)C(Oc2c(-c3cc(O)c(O)cc3)[o+]c3c(c(O)cc(O)c3)c2)O1)CC(=O)[O-],12,6,-0.28799999,217.57001,504.39999,0.26086956,36,4,13,7,0,1,2,1,3,2,16,1,0,0,0,0,0,13,0.20512821,4,0
DBB199,O=C(OC1C(O)C(O)C(C)OC1OC1=C(c2cc(O)c(O)cc2)Oc2c(c(O)cc(O)c2)C1=O)C,12,6,1.0595,196.35001,490.41699,0.30434781,35,4,12,4,0,1,2,1,3,0,12,0,0,0,0,0,0,12,0.13157895,5,0
DBB200,O=C(OCC1C(O)C(O)C(O)C(OC2=C(c3ccc(O)cc3)Oc3c(c(O)cc(O)c3)C2=O)O1)C,12,6,0.3263,196.35001,490.41699,0.30434781,35,4,12,5,0,1,2,1,3,0,12,0,0,0,0,0,0,12,0.15789473,5,0
DBB201,O=C(OCC1C(O)C(O)C(O)C(OC2=C(c3cc(O)c(O)cc3)Oc3c(c(O)cc(O)c3)C2=O)O1)C,13,7,0.0319,216.58,506.41599,0.30434781,36,4,13,5,0,1,2,1,3,0,12,0,0,0,0,0,0,13,0.15384616,5,0
DBB202,S(CC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c1c(O)c(O)ccc1C=CC(=O)OC(C(=O)C(=O)O)C(O)O,14,10,-3.043,320.41,617.54199,0.34782609,42,1,19,17,0,0,1,0,1,0,6,0,0,0,0,0,3,15,0.47619048,3,0
DBB203,O=C1C(C(C)C)NC(=O)C2NC(=O)C(NC(=O)C(C(CC)C)NC(=O)C(CC(C)C)N1)CSSC2,7,5,0.56720001,145.5,529.729,0.78260869,35,2,12,5,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0.1388889,6,0
DBB204,O(C)C=1C(C)=C(C=CC=CC=CC2C(O)C3(C)C(O)(C)C(CC)OC3O2)OC(=O)C=1,7,2,2.7343199,98.360001,418.48599,0.52173913,30,3,7,6,0,2,0,1,1,0,0,0,0,0,0,0,0,7,0.1875,6,0
DBB205,O=C1c2c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c2Oc2c1ccc(O)c2,5,3,5.0804,90.900002,380.44,0.26086956,28,3,5,4,0,0,2,1,3,0,12,0,0,0,0,0,0,5,0.13333334,0,0
DBB206,O=C1c2c(O)c(CC=C(C)C)c(O)cc2Oc2c1c1c(c(O)c2)OC(C)(C)C=C1,6,3,4.7558999,100.13,394.423,0.26086956,29,4,6,2,0,1,2,1,3,0,12,0,0,0,0,0,0,6,0.0625,0,0
DBB207,O=C1c2c(O)c(CC=C(C)C)c(O)cc2Oc2c1c(CCC(O)(C)C)c(O)c(O)c2,7,5,3.9807999,131.36,414.45401,0.34782609,30,3,7,5,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0.15625,0,0
DBB208,O(C)c1c(O)cc(O)c2C(=O)C(OC3C(O)C(O)C(O)C(CO)O3)=C(c3cc(OC)c(O)cc3)Oc12,13,7,-0.2273,208.74001,508.43201,0.34782609,36,4,13,6,0,1,2,1,3,0,12,0,0,0,0,0,0,13,0.15384616,5,0
DBB209,O=C(OCC1C(O)C(O)C(O)C(Oc2cc(O)c3C(=O)C(c4ccc(O)cc4)=COc3c2)O1)C,11,5,0.6207,176.12,474.418,0.30434781,34,4,11,5,0,1,2,1,3,0,12,0,0,0,0,0,0,11,0.16216215,5,0
DBB210,O=C(O)CC1N(C)c2c3c(cc4OCOc4c3)ccc2-c2c1c(OC)c(OC)cc2,6,1,4.2182999,77.459999,407.422,0.26086956,30,5,7,4,0,2,3,0,3,0,16,0,0,0,0,0,1,6,0.11764706,1,0
DBB211,O=Cc1c(O)c(O)c(O)c(CCC(=CCC=C(CCC=C(C)C)C)C)c1C,4,3,5.8860202,77.760002,372.505,0.43478259,27,1,4,9,0,0,1,0,1,0,6,0,0,0,0,0,0,4,0.33333334,0,0
DBB212,O=Cc1c(O)c(C=O)c2OC3(C)C=CC(C(C)C)CC3C(CC(C)C)c2c1O,5,2,4.8519001,83.830002,386.48801,0.56521738,28,3,5,5,1,1,1,0,1,0,6,0,0,0,0,0,0,5,0.16666667,4,0
DBB213,O=Cc1c(O)c(C=O)c2OC3(C4C(C(C)C)(C4)CC3)CC(CC(C)C)c2c1O,5,2,4.8298998,83.830002,386.48801,0.65217394,28,4,5,5,2,1,1,0,1,0,6,0,0,0,0,0,0,5,0.16129032,4,0
DBB214,O=Cc1c(O)c(C=O)c2OC3(C=CC(C(C)C)CC3)CC(CC(C)C)c2c1O,5,2,4.9959998,83.830002,386.48801,0.56521738,28,3,5,5,1,1,1,0,1,0,6,0,0,0,0,0,0,5,0.16666667,3,0
DBB215,O=C(CC(C)C)c1c(O)c(C=O)c2OC3(C)C=CC(C(C)C)CC3Cc2c1O,5,2,4.6810002,83.830002,386.48801,0.56521738,28,3,5,5,1,1,1,0,1,0,6,0,0,0,0,0,0,5,0.16666667,3,0
DBB216,O=C1C2C(C)(C(c3cc(O)oc3)C1)CCC1C3(C)C(CC(O)CC3)CCC21,4,2,4.6514001,70.669998,372.505,0.78260869,27,5,4,1,4,0,0,1,1,0,5,0,0,0,0,0,0,4,0.032258064,8,0
